anonymised_donor_id,age_group,country,donation_amount,donation_date,payment_method,newsletter_opt_in,referral_channel,sector,campaign,donation_year,donation_month,donation_day,gender_Female,gender_Male,donation_type_Monthly,donation_amount_category
f9f0154fc9591445a43273c9ea01588852ef1f4addc800fa05b3963e471432b7,30-49,New Zealand,146.21,2025-05-29,Cheque,True,Online advertising,Education,Marine Mammal Defense Mission,2025,5,3,0,1,1,High
cef8d34fd39e0233816dac678d932f712d3b6e5dd6cab962e16dd857971750ec,30-49,Brazil,12.63,2023-08-25,Paypal,True,Online advertising,Logistics,Defend the Great Apes,2023,8,4,0,1,0,Low
5e320550d1413cc6b144ec57def455ebaaca6f74a10effa127d39d7e77fca4c1,66-80,UK,34.35,2024-11-22,Credit Card,False,Website,Others,Reforest the Sanctuary,2024,11,4,0,1,0,Medium
7bf9bafa1397e45007e7147b0a6407e08cdd91b6b3fcf827890fa37bab123d84,66-80,Australia,16.37,2024-07-24,Cheque,True,Local event,Nonprofit,Jungle Education Project,2024,7,2,1,0,0,Low
9f776cc7d7290c99dad5f85310d09cb0ef98aa4d7ea303593ed1841b31d5c58f,30-49,France,105.09,2024-01-05,Bank Transfer,True,Word of mouth,Science & Research,Rescue Orphaned Gorillas,2024,1,4,0,1,0,High
e45beeeb80367842842ab9ef8581f16e0dd11c65cd88475f85885a592ac3d20a,30-49,USA,37.21,2024-01-10,Bank Transfer,True,Website,Agriculture,Jungle Education Project,2024,1,2,1,0,0,Medium
1c43cd61245cc6a46b23fd65dd3d3782f7ae9c56598023ff427a2ad3b80ece1f,30-49,France,110.48,2024-07-15,Credit Card,True,Local event,Retail,Rescue Orphaned Gorillas,2024,7,0,1,0,1,High
34846dd18cfe3ee86c72efa8b2aebc2c2dd3c103ce1ed454cc66e2767ad60c38,66-80,UK,26.59,2023-11-02,Credit Card,True,Newsletter,Real Estate,Reforest the Sanctuary,2023,11,3,0,1,0,Medium
683b8ec5dd7cca8364b326bfcc404dadd581df0fe696e84d518168db17cce476,30-49,USA,44.41,2024-12-13,Paypal,True,Website,Agriculture,Marine Mammal Defense Mission,2024,12,4,0,1,1,Medium
b4bde43c89cadc5649ac722a73b3d7c1d0b30fcb3224ab85dcc6f0b178b9454c,30-49,Brazil,122.68,2025-06-03,Bank Transfer,True,Local event,Arts & Culture,Rescue Orphaned Gorillas,2025,6,1,1,0,1,High
9a874d48e3cd37b682f457ff2eccafffea04ad9b33d104353400eaaf5d88c820,66-80,Germany,116.87,2025-03-18,Bank Transfer,True,Social Media,Nonprofit,Defend the Great Apes,2025,3,1,0,1,1,High
bf45bcd4836a74bed125c8b80e3a04bdfef5152d9539e89f4161a318298d2951,30-49,USA,199.59,2024-10-08,Bank Transfer,False,Local event,Hospitality,Defend the Great Apes,2024,10,1,0,1,1,High
3988910c3d3a995c0979c05e13a3f4282a5527b8cd431c77e48a6ef8126dcaf9,30-49,UK,36.35,2024-10-05,Bank Transfer,False,Social Media,Agriculture,Jungle Education Project,2024,10,5,0,1,0,Medium
a844049d3f7bfefdb7b4a4460d7dab7b26465a427d4379a47fb7f5ff2ffff656,66-80,UK,19.4,2024-11-24,Cheque,False,Social Media,Nonprofit,Marine Mammal Defense Mission,2024,11,6,0,1,0,Low
67ba1bffd47df11bbd9325a6a7a52462e7ce6f23986e817fa316d42ddee4a88c,30-49,USA,72.72,2025-04-21,Cheque,True,Social Media,Law,Rescue Orphaned Gorillas,2025,4,0,1,0,0,Medium
5481a3e7945b7ba1377ff7fad5e18d95304e0638e61051efd25d65749fb52c56,30-49,France,193.4,2024-11-06,Credit Card,True,Online advertising,Real Estate,Defend the Great Apes,2024,11,2,0,1,1,High
a4029eb8f27c84c6ab3b17999ba7034263ede0cbaff9cea44e414ad56688b67d,50-65,India,68.27,2023-10-02,Credit Card,False,Newsletter,Environment,Marine Mammal Defense Mission,2023,10,0,0,1,0,Medium
a6f34519c40151d53d3111ce3ae74563337fa43057bdef5b73f30f09bd9caca7,66-80,USA,23.03,2025-03-15,Paypal,True,Newsletter,Pharmaceuticals,Reforest the Sanctuary,2025,3,5,1,0,0,Low
8e63245e971387ce1dcd906e123bce8e381c2fb0c68a9b2e697813d3683ec3de,50-65,UK,15.01,2023-12-20,Paypal,True,Newsletter,Consulting,Reforest the Sanctuary,2023,12,2,1,0,0,Low
545e0140471e83b268e2b06ea74af7cc962f8af2520e20f70a1b442477d932a3,50-65,Brazil,15.62,2023-10-11,Bank Transfer,False,Online advertising,Retail,Marine Mammal Defense Mission,2023,10,2,0,1,0,Low
578dbe41067d6d08423b3ccdc630f0c044743b9a45129539327bad6813fe5ac9,50-65,USA,26.04,2023-12-17,Paypal,False,Social Media,Technology,Habitat for Hope,2023,12,6,0,1,0,Medium
b0e0e755749c5c0e5e8ee582f5d1a360f242be98c5ba09fe8189dbae9b4c22a6,50-65,USA,33.0,2024-08-09,Bank Transfer,False,Website,Construction,Jungle Education Project,2024,8,4,1,0,0,Medium
bbde7b6bf1e6daaab7de5b7b6710b664b89cd5a77201cb79171e2fac73943adc,30-49,UK,25.8,2024-01-04,Bank Transfer,False,Word of mouth,Logistics,Rescue Orphaned Gorillas,2024,1,3,0,1,0,Medium
fdd120ea5f099781bcce60b2ec90e8b987a307b85e13510244c4589d8fa4490f,50-65,UK,170.47,2024-06-15,Paypal,False,Social Media,Nonprofit,Jungle Education Project,2024,6,5,0,1,1,High
1a29d67df3ed66a731ae0f948c5a547c65963ff72b404c645741108080befa3e,30-49,Finland,3.14,2024-09-25,Cheque,True,Newsletter,Government,Rescue Orphaned Gorillas,2024,9,2,0,1,0,Low
c396da6b6bd786a5a45db32ce11f92f466864b5f1e21d069638be8c179268e45,30-49,Australia,27.75,2024-09-19,Credit Card,False,Social Media,Logistics,Defend the Great Apes,2024,9,3,1,0,0,Medium
91728a36d36038dd313e89f0eb352511380eaeacb7d0013779bfa30ce0d3d851,50-65,Australia,38.51,2024-12-04,Paypal,True,Website,Nonprofit,Reforest the Sanctuary,2024,12,2,1,0,0,Medium
d1cd8baa023b1b19bbb5f013a6a87b62483c2098aca707bc54e8410c58ab339a,30-49,Australia,6.14,2024-07-16,Credit Card,False,Social Media,Retail,Marine Mammal Defense Mission,2024,7,1,0,1,0,Low
b2d766f5cb65f594870411e78aee90bcfd279d00cf5f450d0b1b5a1325dab1ef,30-49,France,15.83,2024-06-04,Bank Transfer,False,Word of mouth,Retail,Defend the Great Apes,2024,6,1,1,0,0,Low
1805441e59b58c5de62a150f45bdec22ffb2684bf21e2a45ee16116aba540383,66-80,UK,20.18,2023-09-28,Bank Transfer,False,Website,Law,Marine Mammal Defense Mission,2023,9,3,0,1,0,Low
17c26f59b755949dfce75fbba8746fecba86dd533cb64c705856e7637de7bb0a,50-65,Germany,32.4,2024-03-11,Cheque,False,Word of mouth,Pharmaceuticals,Habitat for Hope,2024,3,0,1,0,0,Medium
b4e5ba58f2d55304320779185b861589ddcb6179cfb1370c5ba78e4bc626b582,50-65,Australia,100.04,2024-10-21,Cheque,True,Newsletter,Real Estate,Reforest the Sanctuary,2024,10,0,0,1,1,High
deac6055eaa9763cca6bdfaa0da6b8b98253be3b79a06e92b346bd6880be8121,30-49,UK,18.12,2023-07-06,Cheque,False,Website,Technology,Jungle Education Project,2023,7,3,1,0,0,Low
4ca0e6184bef01f4783a2d158ee1267cb339fa464c68ce891b6c49d2a4b64f27,66-80,New Zealand,37.17,2025-02-09,Credit Card,False,Online advertising,Retail,Defend the Great Apes,2025,2,6,1,0,1,Medium
eeb3cf8f0eb66991a8295807571e9b47c413581860fddb9fa64545f6e477627a,18-29,Brazil,64.55,2024-01-26,Bank Transfer,False,Local event,Real Estate,Habitat for Hope,2024,1,4,1,0,1,Medium
d5108be8dcb59d703ae473a493d4930a4aa85269c76ed109227c1bb3d94748cf,50-65,Germany,17.88,2024-10-20,Credit Card,True,Word of mouth,Science & Research,Defend the Great Apes,2024,10,6,1,0,0,Low
9e79a9ac1b0a877a7aab010f38dcf6a8f4455021fb5f90d44fd4c7d98952b1d3,66-80,Germany,32.3,2024-04-16,Paypal,True,Newsletter,Law,Rescue Orphaned Gorillas,2024,4,1,1,0,1,Medium
fd3d1d5f5811b2a0bd8d8bd337c26c2d585d066e7334b103b6bd2c2e84d04c08,50-65,Germany,8.83,2024-03-14,Paypal,True,Website,Science & Research,Rescue Orphaned Gorillas,2024,3,3,1,0,0,Low
68987e14b6df3ff8f0eeba85077f2f1df2822bec6fa056394f496615b17624de,30-49,Germany,22.32,2024-07-20,Paypal,False,Online advertising,Construction,Defend the Great Apes,2024,7,5,0,1,0,Low
53841215eb22fbdcac2814221a716207ef3753f726b5160aaa866e8395cb110f,50-65,Germany,21.79,2024-05-15,Cheque,True,Website,Healthcare,Wildlife Rescue Van Drive,2024,5,2,0,1,0,Low
38c6b72f43702bd7a2cbfe77878b44e863554c76521bdd159384052313d115f9,50-65,USA,18.76,2023-12-13,Cheque,True,Social Media,Nonprofit,Jungle Education Project,2023,12,2,1,0,0,Low
378be32fe8920125a1ed9700f9181cbfce544cfc1320ac027939ccfec0591b30,50-65,France,78.69,2023-11-22,Paypal,False,Word of mouth,Media & Communication,Defend the Great Apes,2023,11,2,0,1,0,Medium
eafbed0978a66f9439e088044d7ee277a23c53b3b0a8a89e647a922234514f90,50-65,Brazil,135.17,2025-03-06,Credit Card,False,Local event,Science & Research,Wildlife Rescue Van Drive,2025,3,3,1,0,1,High
00b8a0c67c0c5d2a346d902ed7bd96ed97043a0c8a93f05648b9c715bf920d86,30-49,Brazil,68.88,2023-07-06,Cheque,False,Online advertising,Hospitality,Habitat for Hope,2023,7,3,0,1,0,Medium
4f181271bf82f2d28c4d4402ed3fe42c34b6e2f8c5d44f5c7c43242cf9fba4e2,30-49,USA,33.23,2023-07-26,Bank Transfer,True,Word of mouth,Energy,Wildlife Rescue Van Drive,2023,7,2,0,1,0,Medium
9bc7562fcd97e6064223f89ccf884cd2b9eba8d8194f4db532fff1602057a895,50-65,USA,19.79,2024-06-27,Paypal,False,Local event,Logistics,Wildlife Rescue Van Drive,2024,6,3,1,0,0,Low
d4b75eee7b656524b8827a8eeaaf0bc559d1440ef03ca8b8c07c10c95148cf0a,18-29,UK,1.27,2025-03-12,Bank Transfer,False,Newsletter,Logistics,Wildlife Rescue Van Drive,2025,3,2,1,0,0,Low
f89b70d9ee61c057d78a6dd13b6a15a15352480e916a932ed9f86ca55a6cc93a,30-49,Australia,21.79,2024-04-06,Cheque,False,Website,Healthcare,Habitat for Hope,2024,4,5,0,1,0,Low
1c9b93fc85ef8eb041c340312449901848b3abd74dafb4f463de0d554a7851db,30-49,France,16.46,2024-09-04,Cheque,False,Website,Science & Research,Jungle Education Project,2024,9,2,1,0,1,Low
6cdc068769edcc0e1f7c7c2df72548331586e2205fd44ffd288e926d66a1a08f,30-49,New Zealand,123.46,2025-06-14,Paypal,False,Local event,Arts & Culture,Wildlife Rescue Van Drive,2025,6,5,1,0,1,High
13ea89523ed27384c1aa540f997ba252987d561c572cfe51340c35daf78fc225,30-49,Australia,72.53,2025-03-02,Cheque,True,Local event,Others,Habitat for Hope,2025,3,6,0,1,0,Medium
6550598d4c2db903843884e1be45772aea18d19158d7da5a5b123c0dd6c92957,50-65,USA,16.39,2023-12-02,Bank Transfer,False,Newsletter,Construction,Wildlife Rescue Van Drive,2023,12,5,0,1,0,Low
57d5488d09c96104248505b41b6de6be05206252a8689cd44b52b78aa92443e9,66-80,Brazil,44.18,2024-10-16,Bank Transfer,True,Social Media,Healthcare,Jungle Education Project,2024,10,2,0,0,0,Medium
fc6766779c26d7edab6753c47e317d30a971a2f021bc8f8f522e9b9fdefd41f8,18-29,Finland,5.16,2023-08-25,Bank Transfer,True,Online advertising,Finance/Banking,Jungle Education Project,2023,8,4,0,1,0,Low
2320db6bc33ced84ac3dcd09d6d908522954a7ff3ac805fc2301c3b3d995938d,50-65,Finland,129.1,2024-08-01,Cheque,False,Word of mouth,Arts & Culture,Reforest the Sanctuary,2024,8,3,0,1,1,High
49dbda49fc533f9bff88b348bfae6acc32936caf6def4ade06cc8eb12727b913,18-29,Germany,8.3,2025-03-13,Paypal,True,Website,Finance/Banking,Wildlife Rescue Van Drive,2025,3,3,1,0,0,Low
8f3750af2f6f258db05bd943cdc40068abcc26476762a74d1bd31b16d8d9fe4c,30-49,UK,5.39,2023-11-20,Cheque,False,Local event,Consulting,Reforest the Sanctuary,2023,11,0,0,1,0,Low
c90659345c50aa397bb5b5451c2273a14440565ec3731cc2c2e9eaf83b7bdd10,30-49,South Africa,164.87,2024-12-26,Bank Transfer,True,Local event,Government,Defend the Great Apes,2024,12,3,0,1,1,High
359590054ca65cc18f50cb52bc80935d39764eda7c9e1cbb0a5718d1a40d7403,30-49,UK,77.23,2024-09-08,Cheque,True,Newsletter,Environment,Habitat for Hope,2024,9,6,1,0,0,Medium
2f7b79c3c4c21cf87df57a7d3b920e456760f24fb4f80498c0c4189557fc1495,30-49,South Africa,9.42,2023-10-27,Paypal,True,Newsletter,Finance/Banking,Jungle Education Project,2023,10,4,1,0,0,Low
69a0d8135cd548fecad03f539a8b1f95d585db3809b7f4bce1f9caf535f2e62f,30-49,Germany,20.12,2024-08-04,Cheque,True,Online advertising,Government,Rescue Orphaned Gorillas,2024,8,6,0,1,0,Low
f7c6ec52f8c177976e6f76ad23449350adab152a587655cd19127548ebf5612c,30-49,UK,2.46,2023-11-22,Paypal,True,Website,Arts & Culture,Wildlife Rescue Van Drive,2023,11,2,1,0,0,Low
c6bcfca3ec41692b21f8362dc7f63df3c9246ba5c3c3ec8c07005454cfe9e7d7,66-80,USA,18.19,2024-08-05,Credit Card,True,Newsletter,Media & Communication,Reforest the Sanctuary,2024,8,0,1,0,0,Low
4e950c99d96ca5681941733e3aa55b5dbd9e8b3a56c7032d673daafd42038547,18-29,UK,11.17,2024-01-02,Bank Transfer,True,Newsletter,Science & Research,Marine Mammal Defense Mission,2024,1,1,1,0,1,Low
af3869f641725d4b5676a7f925d97615c45f046342f885dd7d96ede84ca7ef64,18-29,Brazil,42.19,2023-09-09,Credit Card,True,Word of mouth,Healthcare,Habitat for Hope,2023,9,5,1,0,1,Medium
3cc4c5f5f7885afe056628aeac0060948daecbb0fd9d185d43b014d16b8d88df,50-65,USA,14.46,2023-07-21,Bank Transfer,False,Local event,Media & Communication,Habitat for Hope,2023,7,4,0,0,0,Low
2d9ebfc6dcae220d2e70409f33404b14809b7c7eea766f8c47cd178b016ba154,50-65,USA,216.94,2023-09-26,Paypal,True,Newsletter,Education,Rescue Orphaned Gorillas,2023,9,1,0,1,1,High
b5ee81ff3b203a4d53655b6978ac4118140cd31dcc9150d12c5fc6d56b494fab,30-49,Netherlands,13.42,2024-03-21,Cheque,False,Word of mouth,Consulting,Wildlife Rescue Van Drive,2024,3,3,0,0,0,Low
389fb521030bb683cadea98457d0d569b7617c1641823967ce5ed05f934657b0,30-49,USA,93.37,2025-03-08,Paypal,True,Online advertising,Pharmaceuticals,Jungle Education Project,2025,3,5,1,0,0,Medium
6c173d85fc2248e5b2737e2670bf2d3ff10e6370a06759e349ef384c26e66c51,30-49,Germany,52.45,2024-08-10,Paypal,False,Local event,Environment,Habitat for Hope,2024,8,5,1,0,0,Medium
f4df5424033e90bb33ec74e9a8ecc108e4e95f8f0df8ae2ef4fb9971dd6ff73d,30-49,Australia,2.18,2025-01-23,Paypal,True,Newsletter,Nonprofit,Jungle Education Project,2025,1,3,1,0,0,Low
8c8ccc941978b2a3ea5f824b3b9dd29de8e40291a12a58c337d9113e5ad7252a,50-65,Brazil,50.97,2023-12-12,Bank Transfer,False,Online advertising,Energy,Marine Mammal Defense Mission,2023,12,1,1,0,0,Medium
a2a6a05637f52bc713ee5b82a636a8e22135aa58f1c3e890f9f81eb9cc807854,30-49,New Zealand,33.4,2024-02-16,Paypal,True,Website,Real Estate,Reforest the Sanctuary,2024,2,4,0,1,0,Medium
145775ba1ea37595f4839f332ca949306ce287c53e99f5d1f848623decb57796,30-49,South Africa,30.08,2024-02-28,Credit Card,True,Word of mouth,Logistics,Defend the Great Apes,2024,2,2,0,1,1,Medium
e5134e1d5151919b226134ffc13994c3195597ccfc13b8099551df1abfa17b73,50-65,UK,61.93,2023-11-09,Paypal,True,Online advertising,Environment,Rescue Orphaned Gorillas,2023,11,3,1,0,0,Medium
c76c11e18d6909f4d787387201c4c4033a0be9486ccf5cee0cfb3cb4143081f0,30-49,USA,27.5,2024-06-13,Bank Transfer,False,Word of mouth,Logistics,Habitat for Hope,2024,6,3,0,1,0,Medium
bfc30e3feda7fae8f52b194bc830e9d6014dce627fb8e2129397588766773056,18-29,South Africa,27.24,2024-09-24,Credit Card,True,Word of mouth,Energy,Habitat for Hope,2024,9,1,1,0,0,Medium
80eb90cb80d41192db52000daf64de791084ebcb78c8c4e60be51cf7eb272f1d,18-29,France,74.04,2024-05-06,Paypal,True,Newsletter,Energy,Rescue Orphaned Gorillas,2024,5,0,1,0,1,Medium
dc2e8611804f99274eb22a2fe8e69ecbe78089c0206045a4f7f35260c823105d,30-49,Germany,29.23,2024-05-13,Credit Card,False,Newsletter,Environment,Habitat for Hope,2024,5,0,1,0,0,Medium
73410f56911436ea65b9c98d42b9d37a2eba613ad6ba1952d44df4cfc47f2abb,50-65,Canada,5.51,2024-09-09,Paypal,False,Website,Healthcare,Wildlife Rescue Van Drive,2024,9,0,1,0,0,Low
a0fecd7a956a1a18a7d7f207e3bb85386da334ad9655bed06a7782596326fca1,18-29,South Africa,47.78,2024-05-11,Bank Transfer,True,Local event,Hospitality,Habitat for Hope,2024,5,5,0,1,1,Medium
d6dfbda5fd0d9f85cb48da60a38e0325c35635a0b897761b0da9a04d0d521371,30-49,Finland,71.05,2023-08-02,Credit Card,False,Website,Technology,Defend the Great Apes,2023,8,2,1,0,1,Medium
d8dc3fac4fb440f888a108c504fe04d3539a992b3dfe3bf5d899c3edea82a08e,30-49,Germany,8.92,2023-10-22,Bank Transfer,False,Word of mouth,Government,Jungle Education Project,2023,10,6,0,1,0,Low
71bd7c9f003bda87cf19fb174762c1738caf65197b5239ab6f2b7d9562281ac5,18-29,Brazil,6.71,2024-03-16,Credit Card,False,Website,Education,Wildlife Rescue Van Drive,2024,3,5,1,0,0,Low
9958b4e8721ef85f3a71e38cfbaec3167b06f233fb284ca543303c50809f56ec,18-29,Germany,1.69,2024-10-03,Credit Card,True,Online advertising,Energy,Reforest the Sanctuary,2024,10,3,0,0,0,Low
1f50f13b9399e7a8c612e5a3f806772b4d67c18cb1ac8adb6e452848a1114878,50-65,USA,136.84,2024-10-09,Paypal,True,Newsletter,Nonprofit,Rescue Orphaned Gorillas,2024,10,2,1,0,0,High
069362d7c913e90175804e7f6c1a5c6d3d1abdb191bb9e9fac9972c0056ceca2,50-65,Australia,239.83,2024-02-28,Cheque,False,Social Media,Environment,Reforest the Sanctuary,2024,2,2,0,1,1,High
f7d22c8d8e8d2d8c9715cbaf2972ecea74594786ab2cbefbd44b1a65f94e0ea5,50-65,Brazil,118.66,2024-03-19,Cheque,True,Word of mouth,Arts & Culture,Reforest the Sanctuary,2024,3,1,0,1,0,High
d3ecf24aefc5cb07e975b47804ed8c7c7d37e258227b869b5e147ade1c6d153a,30-49,USA,127.73,2024-10-31,Bank Transfer,True,Website,Finance/Banking,Wildlife Rescue Van Drive,2024,10,3,0,1,1,High
b3f0b2bd0d6aeb536574375b2cee862a3ade7e6d950424b9d3b29900cb7886fd,50-65,France,53.48,2023-10-27,Bank Transfer,False,Website,Consulting,Rescue Orphaned Gorillas,2023,10,4,1,0,0,Medium
e42e322764b4d75fe348d5c3ebe49aa096a2008b211e2c8c9d0a18ef13411fcb,50-65,UK,93.5,2023-08-13,Paypal,True,Online advertising,Science & Research,Wildlife Rescue Van Drive,2023,8,6,1,0,0,Medium
0f0dcb1d9c72807e74dd2e8ab6468a68bc9ba2a9e14bc2c6a09701a28d0a049c,50-65,France,238.14,2023-07-15,Cheque,False,Newsletter,Nonprofit,Rescue Orphaned Gorillas,2023,7,5,1,0,1,High
da66bf23ddc595335fa4f1b4050e0040daa488eb977c70b5a4de85be385e29a7,50-65,UK,81.47,2025-02-14,Paypal,False,Word of mouth,Real Estate,Jungle Education Project,2025,2,4,1,0,1,Medium
e59477498c0d627be4a0136c1a519be9d6ed5bb3d867f981dd08a4bb37064574,50-65,France,7.46,2024-10-24,Cheque,False,Local event,Hospitality,Rescue Orphaned Gorillas,2024,10,3,1,0,0,Low
20e4934fd21f069ab6c9f2763340eed3ab01d6f73f9df8344db57dd8ce9af5ac,30-49,USA,82.56,2024-07-12,Cheque,True,Online advertising,Agriculture,Wildlife Rescue Van Drive,2024,7,4,1,0,0,Medium
e157988be152fa5d7f9a67d6f15f6bf2078e875570c0dd151c9a8a068a2892d6,50-65,Germany,6.79,2025-05-10,Cheque,True,Website,Real Estate,Habitat for Hope,2025,5,5,1,0,0,Low
cc839df4a452675830aeac948772e167d3de3af250a3999d9e908599b3d6c2ee,66-80,UK,105.38,2025-02-04,Paypal,True,Word of mouth,Consulting,Wildlife Rescue Van Drive,2025,2,1,0,1,1,High
36275ef79c4201a4958c6dc2c0f8a5b92335e23dc1c339b357eeafcdae491d8f,30-49,USA,21.45,2024-07-27,Paypal,True,Website,Healthcare,Marine Mammal Defense Mission,2024,7,5,1,0,0,Low
9639540d395dc476c7bb7b3dd34ed09424f60b8422073ad497ade47753c67132,50-65,Australia,57.9,2024-01-03,Paypal,False,Local event,Logistics,Defend the Great Apes,2024,1,2,1,0,0,Medium
411eb70ce00acd21ab3d2e18d87333a8d6f358e86e6bec90d7d56e84be51ba54,66-80,USA,24.22,2024-05-12,Paypal,True,Website,Construction,Rescue Orphaned Gorillas,2024,5,6,0,1,0,Low
c3b7c35cc5154c3622ceab8559bb96ce52bd0dfd058b8204e7bcf173aa7e0420,50-65,Canada,30.53,2025-06-13,Paypal,False,Word of mouth,Environment,Defend the Great Apes,2025,6,4,0,1,0,Medium
70f11c1f134e9d276714a692a118ea11c509b74f39e607ef7736123a807998d4,50-65,Netherlands,15.59,2025-01-16,Bank Transfer,False,Online advertising,Hospitality,Habitat for Hope,2025,1,3,0,1,0,Low
0d182862c3b1b846a78637306054ff0f3aa471c8cebba070e4a09a0c0959cc41,30-49,Australia,11.85,2024-11-14,Paypal,False,Local event,Consulting,Reforest the Sanctuary,2024,11,3,0,1,0,Low
c2f3a40a6a983a50c49b532f5ef6b86af032f55ca2136b1a30fb93b79cfb7d0b,30-49,USA,17.05,2024-07-23,Credit Card,True,Word of mouth,Others,Wildlife Rescue Van Drive,2024,7,1,0,1,0,Low
d2705b684839bddbc0ecc2037a40cbea358a452667626a4ea795607fe128a4d5,50-65,Netherlands,19.35,2023-07-22,Bank Transfer,True,Newsletter,Technology,Wildlife Rescue Van Drive,2023,7,5,1,0,0,Low
93a5666037843aa8049c298b923176d6e29c0af7b753f252482c9f2000a8c4d5,30-49,Australia,12.32,2024-08-27,Paypal,True,Website,Consulting,Habitat for Hope,2024,8,1,0,1,0,Low
82721fc1125d055abaef2499ba91d36752482bcbac6d2775eb19c7d5006747ba,18-29,South Africa,11.57,2024-09-09,Cheque,False,Social Media,Retail,Defend the Great Apes,2024,9,0,0,1,0,Low
dfb4c9a26fc004abc064edc274e2fcc905125484560bc95db60b0abc2155dade,50-65,USA,25.79,2023-08-06,Bank Transfer,True,Online advertising,Pharmaceuticals,Jungle Education Project,2023,8,6,1,0,0,Medium
57296b93cc3a2e29ee9ebb5b730a2b375e083870d970cad7c35ae7ec0844d853,66-80,UK,4.92,2024-05-26,Bank Transfer,False,Newsletter,Technology,Marine Mammal Defense Mission,2024,5,6,0,1,0,Low
2566ec72e0f583d509aff2a8de584cac98ecd8f1345010cc9d4ea48d04e672bf,18-29,Brazil,7.83,2024-02-25,Credit Card,True,Social Media,Retail,Jungle Education Project,2024,2,6,0,1,0,Low
3b3435f60b94be671cd4c5165a2e1eb0f57c5a18d31d9a7618e609bc4267b849,50-65,France,25.64,2023-07-20,Paypal,True,Social Media,Environment,Habitat for Hope,2023,7,3,1,0,0,Medium
40078bdfb1a1dccc870690b29f9744ed0b4d4642d0cd49825712d38b0b013385,18-29,Netherlands,34.27,2024-11-07,Credit Card,False,Word of mouth,Technology,Jungle Education Project,2024,11,3,0,1,1,Medium
5193bbd766a1452a7727a57c1f2bf07e820ec4cb4f88d4561c7227f08f9e4426,50-65,New Zealand,311.38,2024-01-18,Bank Transfer,False,Local event,Nonprofit,Rescue Orphaned Gorillas,2024,1,3,0,1,0,Very High
58845f19bc196c2f304f6c9f0546455a84f179698290b3499335026100c7c1d9,30-49,USA,57.87,2025-06-10,Paypal,False,Website,Arts & Culture,Rescue Orphaned Gorillas,2025,6,1,0,1,0,Medium
40dd3c9fe39c40e885f0562a550d7d6ee4d4d4fc4fb57d218f2a7f6bda93007f,18-29,Australia,23.76,2025-01-08,Cheque,True,Website,Finance/Banking,Rescue Orphaned Gorillas,2025,1,2,1,0,1,Low
ab08c04eb40a7d1442d99ec13f9426ec10ac4e581e71b3fe9779effa70d5b696,66-80,France,20.44,2024-12-12,Paypal,True,Newsletter,Technology,Habitat for Hope,2024,12,3,1,0,0,Low
c59f9240e561b3f6ba0bec8e5e1f8698e0bc776e8ecc19e9d05270e87dc3b451,30-49,France,2.39,2025-04-23,Paypal,True,Online advertising,Retail,Jungle Education Project,2025,4,2,1,0,0,Low
ba21ecb1d01278eef6d689edceb9fcd098e561058206d8bc6c2ddcac79162861,30-49,Netherlands,4.85,2025-02-08,Paypal,True,Online advertising,Finance/Banking,Jungle Education Project,2025,2,5,0,1,0,Low
97ec8c4ddcc789908001377d198cdc01d54d3173bdfea1eaed8f73a4aebee7c4,50-65,Canada,3.07,2024-08-31,Credit Card,True,Word of mouth,Pharmaceuticals,Habitat for Hope,2024,8,5,1,0,0,Low
d3acfb6b8e39e48362df03f148540fd4767d2aaca42fae7e74f60d166deac5ba,18-29,France,4.93,2024-03-01,Credit Card,False,Newsletter,Media & Communication,Jungle Education Project,2024,3,4,0,1,0,Low
93d9c64d468524b0662d51a4a098eaacbdc1a1f17422ceec1de4589133903184,50-65,New Zealand,46.77,2025-01-23,Cheque,False,Local event,Hospitality,Jungle Education Project,2025,1,3,0,1,0,Medium
bf46d6612c301fcedce77da6de3feaa79cb7a40d2fc2d2c2d782fbf516170c93,50-65,Germany,24.51,2023-07-13,Bank Transfer,True,Online advertising,Energy,Habitat for Hope,2023,7,3,1,0,0,Low
86c7ccb04340636c97d3c43bc6917b23bb1f3e33509d5f5b687d352400d5a949,30-49,UK,39.53,2024-09-02,Credit Card,True,Word of mouth,Consulting,Reforest the Sanctuary,2024,9,0,0,1,0,Medium
f3dbb1c0a44533cec3158c61807f363241dadc5d26f28a0b10fe1be2fd47bcf3,30-49,Germany,7.1,2024-07-09,Cheque,False,Newsletter,Others,Marine Mammal Defense Mission,2024,7,1,1,0,1,Low
